Parameter,Value,Error_Lower,Error_Upper,Fit_Type,Bootstrap_Index
mu,0.2022004266755417,0.008826890749634808,0.008760959817435444,cov_diag,456
var,0.8048287598946167,0.011559365083559066,0.011642360811278094,cov_diag,456
A,9958.922844721144,95.90188494321649,95.73746749496073,cov,457
mu,0.2083442541289114,0.009101795684366119,0.009078616782808776,cov,457
var,0.8116551048621748,0.010835788959320221,0.0108837559925263,cov,457
A,9918.10257350201,99.33946104177058,100.21324930064377,cov_diag,457
mu,0.2086768278241923,0.00912294206808838,0.009059451744061291,cov_diag,457
var,0.8159036947964494,0.012163647976286357,0.012127473784906861,cov_diag,457
A,10011.029049947232,96.03075378502437,95.62244641884513,cov,458
mu,0.18335537587427686,0.009042548987683354,0.009043400190381872,cov,458
var,0.8022105284535513,0.010816519734489426,0.010863518095655354,cov,458
A,10037.163335798925,100.026484516781,99.52596240874215,cov_diag,458
mu,0.19171418615990776,0.008937540703798735,0.008998881151448763,cov_diag,458
var,0.7986100016299166,0.012142402698684815,0.012022718779937535,cov_diag,458
A,9937.319250598584,95.84795483961885,95.79215956253772,cov,459
mu,0.18951771609290816,0.00910470342381098,0.00910252495524773,cov,459
var,0.8066736945497706,0.010815182946709766,0.010850596785193936,cov,459
A,9929.859493727545,99.59912680546225,99.94710606425058,cov_diag,459
mu,0.19147098822913383,0.009082239176747671,0.009059683453792584,cov_diag,459
var,0.8051812629061896,0.012037614877089951,0.012092878502262214,cov_diag,459
A,10217.94616936979,96.30685705849747,95.33712521909526,cov,460
mu,0.2060461482179837,0.00880880603179831,0.008921178764741734,cov,460
var,0.811959473793106,0.010517846306864687,0.01048647214899746,cov,460
A,10196.353550353735,99.1271581427561,100.42312776406125,cov_diag,460
mu,0.2030317267185292,0.008866982169189009,0.00881409405354941,cov_diag,460
var,0.812985981513235,0.011625579451277991,0.011674646212097363,cov_diag,460
A,9940.416680224946,96.17753365451644,95.46104809222034,cov,461
mu,0.18492529786308431,0.009046485970559005,0.009168933782581656,cov,461
var,0.8106809841195862,0.010574450067380049,0.010619875868055881,cov,461
A,9918.543935739526,99.70644635869539,99.8390007309338,cov_diag,461
mu,0.1843084588652221,0.009079155352439442,0.009101298895016601,cov_diag,461
var,0.8132768141100052,0.011796494144929498,0.011827882084042248,cov_diag,461
A,10003.613664890425,95.40682288347934,96.23009026257547,cov,462
mu,0.19026140958641724,0.009093303062644366,0.00900454932951353,cov,462
var,0.8117712789122209,0.010531373397910515,0.01053368614404232,cov,462
A,10023.085376855875,99.80355309646842,99.74156961173848,cov_diag,462
mu,0.19440104945032932,0.008990101492309322,0.008989956945597736,cov_diag,462
var,0.8086090411965824,0.01162100496705919,0.011660545166171217,cov_diag,462
A,10081.121123497629,95.77272133781362,95.86278630389069,cov,463
mu,0.20184518588342584,0.008978390849251757,0.008973891141706658,cov,463
var,0.8082158320770634,0.0105967089654582,0.010593435393659902,cov,463
A,10075.602752927593,99.6660755323654,99.88872375757147,cov_diag,463
mu,0.20097682218099813,0.008968739668639314,0.008918718872734575,cov_diag,463
var,0.8098679676520856,0.011872893044191353,0.011689240464113125,cov_diag,463
A,9901.560512596954,95.98154834251972,95.64967944289869,cov,464
mu,0.1993288210601072,0.009141517958757471,0.009145879736980297,cov,464
var,0.8140700458330389,0.010662394092486179,0.01073494095393365,cov,464
A,9888.960343860863,99.77433811657077,99.77095067248041,cov_diag,464
mu,0.19880477290613977,0.009108443225997912,0.00912055217843799,cov_diag,464
var,0.8137883670181654,0.01189215292381364,0.011893385843462199,cov_diag,464
A,9946.826277022888,95.81211688671118,95.83305093923849,cov,465
mu,0.18988426129699065,0.009106228560823262,0.009094584360834103,cov,465
var,0.8018385817949798,0.010771835434269085,0.010834968333450757,cov,465
A,9947.722037860536,99.85063247113136,99.69528554843767,cov_diag,465
mu,0.1948491826162429,0.009042364559785354,0.009062068110415291,cov_diag,465
var,0.8020056540639801,0.01200038209588716,0.012074517433939272,cov_diag,465
A,10098.783897763764,95.80588637664636,95.83313476853564,cov,466
mu,0.19514652050762588,0.00896151620903023,0.008962246764827066,cov,466
var,0.807435175053246,0.010566993908089198,0.010632731029378941,cov,466
A,10103.061816185516,99.83337788381584,99.71213394915183,cov_diag,466
mu,0.19832493126800327,0.008912403500450639,0.008918002665230884,cov_diag,466
var,0.8049654313680694,0.011793824143604408,0.011804955676694233,cov_diag,466
A,9902.422157460216,95.68155317501376,95.9510486163027,cov,467
mu,0.20965266715178318,0.009116115814197951,0.009131997372250858,cov,467
var,0.8019457866896005,0.010776362135657998,0.010803546350068355,cov,467
A,9911.891480314704,100.14641579449184,99.4068479411888,cov_diag,467
mu,0.20639270167728596,0.009129882741997275,0.009052379340133664,cov_diag,467
var,0.8065010247641909,0.011865477492735123,0.011993764662870495,cov_diag,467
A,9981.144508625612,95.8016682718699,95.83767127954958,cov,468
mu,0.2000801497057687,0.00905439965928845,0.009057789183566829,cov,468
var,0.8053472171227481,0.01082736706085532,0.010870836378182633,cov,468
A,9959.62435622458,99.00104077948419,100.55670934188727,cov_diag,468
mu,0.2034438028439781,0.009058209403906994,0.00902973046854277,cov_diag,468
var,0.8042872474993886,0.012054284826505453,0.012288862017923901,cov_diag,468
A,9927.854077360978,96.64910154595862,95.00895803365006,cov,469
mu,0.2037368370112567,0.009210611030262774,0.009087390750397053,cov,469
var,0.8155947768960932,0.010883037744416816,0.010818400540638205,cov,469
A,9893.323636427302,99.92237362667659,99.62528794093278,cov_diag,469
mu,0.20347544398196798,0.009148245707636539,0.009092852190311524,cov_diag,469
var,0.8153797565567116,0.011995744072581886,0.012115070998189719,cov_diag,469
A,10024.360021968023,95.5594086131646,96.07683948169318,cov,470
mu,0.1831448321222318,0.009041421194746388,0.009039525254551468,cov,470
var,0.8189422966607277,0.010655972714756313,0.010685931931575432,cov,470
A,10027.842392454233,99.03658529244022,100.51582691803911,cov_diag,470
mu,0.18434758937697496,0.00898926491044662,0.009005371879775015,cov_diag,470
var,0.8182463511284691,0.011946268684394882,0.011878278100827859,cov_diag,470
A,9944.476204945595,95.81793720456359,95.81914458301405,cov,471
mu,0.1894291137154011,0.009175800218264495,0.009040864220099204,cov,471
var,0.8161809948625328,0.010470316555520835,0.010684910355097268,cov,471
A,9959.124121885929,100.70863636868482,98.84644240760511,cov_diag,471
mu,0.19013683917207688,0.009024671001769393,0.009085240141057768,cov_diag,471
var,0.8165543504011874,0.01173108623000145,0.011728376336649672,cov_diag,471
A,9805.80313008583,95.96629689925395,95.67298402653338,cov,472
mu,0.19284805731344556,0.009220906748925107,0.00922042410583167,cov,472
var,0.8021651345386791,0.010704307077645355,0.01090085373530038,cov,472
A,9814.17438417047,99.83097708358589,99.71404997382291,cov_diag,472
mu,0.1941202772285351,0.009164706869108264,0.009184049285448468,cov_diag,472
var,0.8010896612603496,0.011941405430386137,0.011999809977165422,cov_diag,472
A,9997.63168749281,96.04769086100127,95.58514807664756,cov,473
mu,0.20194333705644588,0.009031732457143693,0.00907218805691477,cov,473
var,0.8106711269647479,0.010586191655307227,0.01061995406762224,cov,473
A,10006.613089175382,99.79032449492236,99.75503249229224,cov_diag,473
mu,0.20023625984957008,0.009003023715424847,0.009005908691174193,cov_diag,473
var,0.8090473638332492,0.01174024555496221,0.011752884112214921,cov_diag,473
A,9820.535193788397,95.7769777442859,95.85910168309168,cov,474
mu,0.20416630377563963,0.009205191408995131,0.00919191162696417,cov,474
var,0.8014334906267109,0.010946831332651558,0.010998929788938606,cov,474
A,9794.550533278993,99.59259838966251,99.9541117021628,cov_diag,474
mu,0.20192717541805338,0.009209509114765731,0.009184677640232716,cov_diag,474
var,0.8060089267754456,0.012293085264015376,0.01229343611007427,cov_diag,474
A,10007.570312442698,95.77143916866272,95.8550395319466,cov,475
mu,0.19873995271051015,0.009030166629486759,0.009020167898570231,cov,475
var,0.7987283708032107,0.010387481955967183,0.01043492521665912,cov,475
A,9999.275148671391,99.77825761913971,99.76556057956711,cov_diag,475
mu,0.19800434197187197,0.008991046405623693,0.009010312988508549,cov_diag,475
var,0.7960712081213707,0.011528543656285176,0.011589915716155334,cov_diag,475
A,10248.21716643312,95.75581406233043,95.87195121184259,cov,476
mu,0.1972442509526458,0.008803791505412474,0.008812140964763002,cov,476
var,0.7996030375467559,0.01028659344455569,0.01035104433640983,cov,476
A,10266.904283504844,100.08379773468926,99.475429760068,cov_diag,476
mu,0.19987016147554595,0.008814261783158348,0.008732490212623584,cov_diag,476
var,0.7981600302840366,0.011565584235096796,0.011363120870346318,cov_diag,476
A,9738.975110291116,95.70505231936953,95.92823251245572,cov,477
mu,0.20010940614032063,0.009272954658140271,0.009289080293733433,cov,477
var,0.8061343220627017,0.010936103487231539,0.010982015959543807,cov,477
A,9676.958721905232,99.80297807782395,99.74212118732002,cov_diag,477
mu,0.19961611453339498,0.009308249634696373,0.00931287169243196,cov_diag,477
var,0.8068331282812158,0.01230507511830521,0.012338039591392758,cov_diag,477
A,10097.622594824164,95.99923498533303,95.64067892951034,cov,478
mu,0.2006267305132856,0.009002203472731438,0.008941604862724124,cov,478
var,0.8131266677751515,0.010479386598024868,0.010635649939320112,cov,478
A,10091.126052702497,99.60711970376812,99.94475596437513,cov_diag,478
mu,0.20085447675251827,0.00895123029240133,0.008910252104270601,cov_diag,478
var,0.8107399774026095,0.011806435143644751,0.01167296767874362,cov_diag,478
A,9991.994330792522,95.73503939384686,95.90331871227339,cov,479
mu,0.18750270067384633,0.009084465857716,0.009039086709571327,cov,479
var,0.811062699013047,0.010617417874288866,0.010697814504534954,cov,479
A,10000.763043176154,99.86810896091747,99.6774722875505,cov_diag,479
mu,0.18655142456983753,0.008999001808829617,0.009021859284684701,cov_diag,479
var,0.8124485705235134,0.011829156045006605,0.011874177226158193,cov_diag,479
A,10135.049767041952,95.7678619693565,95.86579989621433,cov,480
mu,0.21268965227947662,0.008902461147556374,0.008897877043951386,cov,480
var,0.7972364211251914,0.010563133379916094,0.010666740449375404,cov,480
A,10167.762235179138,99.71226208097224,99.8331578548915,cov_diag,480
mu,0.21460843198469565,0.008872346652525134,0.008833341359799074,cov_diag,480
var,0.7967530870302296,0.011804479844072395,0.011828184370463363,cov_diag,480
A,9955.351888014615,95.95479724889033,95.68485132472925,cov,481
mu,0.18973956718410978,0.009088045836987626,0.009091719580632493,cov,481
var,0.8078789183509684,0.010752027093403,0.010752684659977885,cov,481
A,9924.949803218491,99.70923708567422,99.83599885995889,cov_diag,481
mu,0.19050163451590826,0.009080902964270344,0.009073002076759339,cov_diag,481
var,0.8069768039925267,0.011975850240959264,0.012016134554321194,cov_diag,481
A,9948.5777011174,95.81676358965812,95.81046802719534,cov,482
mu,0.21403868188643768,0.009087320318586164,0.00909005531233901,cov,482
var,0.8094071407639074,0.01064316211260579,0.010695135627226536,cov,482
A,9941.364078799948,99.79021544994401,99.75498045398584,cov_diag,482
mu,0.21411517628911325,0.00906566046926945,0.009066859990852966,cov_diag,482
var,0.8108372235709269,0.011814871638793668,0.011850451287481476,cov_diag,482
A,9890.684527464846,95.81420875541627,95.81882147979441,cov,483
mu,0.19729014302158604,0.009162228066701604,0.009146937216162316,cov,483
var,0.8170417445779004,0.01076745009131288,0.010809903958634641,cov,483
A,9881.42983079326,99.86699553453744,99.67945947710301,cov_diag,483
mu,0.19802002833006987,0.009115873374548113,0.009128217817165416,cov_diag,483
var,0.8145243652793466,0.012012633593872368,0.011968461018002557,cov_diag,483
A,10045.107820544199,95.85914327712982,95.7746685759201,cov,484
mu,0.1939840361407186,0.009022820738562986,0.009021679238412052,cov,484
var,0.8223313535790701,0.010599057640242094,0.010638536013478675,cov,484
A,10035.998098590533,99.65740548428909,99.88784949031078,cov_diag,484
mu,0.19275874254687517,0.009000932275206739,0.008974531553481258,cov_diag,484
var,0.8251529450281752,0.011798582764964097,0.011873128353402247,cov_diag,484
A,9959.657596198214,95.7964666168261,95.85151573155211,cov,485
mu,0.1883927421493675,0.009102328730861056,0.009119291759134453,cov,485
var,0.8249316428481401,0.010774069523594474,0.010816255964338753,cov,485
A,10029.115486479248,99.81353969890957,99.73109087162923,cov_diag,485
mu,0.18896367938502284,0.0089959559140551,0.008986211960997286,cov_diag,485
var,0.8241135248538465,0.011884861128696706,0.011893878850243851,cov_diag,485
A,9957.672522968525,95.77351238430963,95.8557863705704,cov,486
mu,0.21079771643682324,0.00907491618292087,0.009089287940848907,cov,486
var,0.8140866747278709,0.010679779107050966,0.010726411196047914,cov,486
A,9967.373814118633,98.93236955066175,100.62482161187825,cov_diag,486
mu,0.21010242769170356,0.00910692239630706,0.008981576722495478,cov_diag,486
var,0.815029474950189,0.01187292432994644,0.011871893934052637,cov_diag,486
A,10055.938460377649,95.83400441887922,95.82894305156447,cov,487
mu,0.19262072205458888,0.009041448476608772,0.009036010098133377,cov,487
var,0.8329486682397509,0.010809947218204139,0.01084467254187646,cov,487
A,10022.581793520358,99.9236993603316,99.6207570096906,cov_diag,487
mu,0.1901366321535623,0.00901532768019399,0.008992361922007865,cov_diag,487
var,0.8323692961184157,0.01207008380486037,0.012081113136877653,cov_diag,487
A,10010.074226853689,96.10595191895302,95.5253706568888,cov,488
mu,0.19611892663134847,0.008982133650787144,0.00899455816388607,cov,488
var,0.7793939614777831,0.010462694028509427,0.010503629126331657,cov,488
A,10004.365998769294,100.58514764018399,98.96275706627243,cov_diag,488
mu,0.19665114975267173,0.008950245925735355,0.009008080737212923,cov_diag,488
var,0.7777675975650158,0.011624682847848525,0.01174059083866526,cov_diag,488
A,10005.85086574648,95.57908496655823,96.06081639456276,cov,489
mu,0.1842789469073484,0.009099565428785025,0.008991678528624637,cov,489
var,0.8082758700259456,0.010593355369852175,0.010626451969329213,cov,489
A,10014.519324985215,99.79858897979925,99.74658167550565,cov_diag,489
mu,0.18105173289231274,0.009005730535680656,0.008994158164206394,cov_diag,489
var,0.8103342139571723,0.011776855634067869,0.011813423891519266,cov_diag,489
A,9958.954828533628,95.43545589315436,96.19864105410683,cov,490
mu,0.20745057479038417,0.009059181859011273,0.009070951784216531,cov,490
var,0.7959409802505693,0.01060064293592415,0.010641841710654994,cov,490
A,9949.699447855164,99.80282264480878,99.74231912157404,cov_diag,490
mu,0.20878752041232304,0.009043189871924134,0.009048239266414723,cov_diag,490
var,0.7945491835454354,0.011800010411867403,0.011849889695137226,cov_diag,490
A,10025.167005192525,96.13558459745302,95.50813912891817,cov,491
mu,0.20397673046072679,0.009057381596759277,0.009027085552781009,cov,491
var,0.8138565063675438,0.010672478914152187,0.010783769461106225,cov,491
A,10008.246760949416,99.77537978725056,99.76969456273434,cov_diag,491
mu,0.20322148859111364,0.009006457058952949,0.009008514096117559,cov_diag,491
var,0.8135156437112305,0.011959430646637303,0.01198484647951947,cov_diag,491
A,9966.600407041831,95.81189342206667,95.82347689162911,cov,492
mu,0.2044008294619205,0.009092714173838199,0.009086784144455374,cov,492
var,0.8262135206987762,0.010781695786584613,0.010810914932671098,cov,492
